id,tyc,gaia,hyg,hip,hd,hr,gl,bayer,flam,con,proper,ra,dec,pos_src,dist,x0,y0,z0,dist_src,mag,absmag,ci,mag_src,rv,rv_src,pm_ra,pm_dec,pm_src,vx,vy,vz,spect,spect_src
1621670,5635-1241-1,4.33069074232201E+018,80579,80824,NULL,NULL,Gl 628,NULL,NULL,Oph,Wolf 1061,16.50501542,-12.66260483,T,4.3078,-1.603,-3.885,-0.944,G_R3,10.1,11.929,1.604,HIP,-21.798,G_R3,-94.21,-1183.917,G_R3,8.356,25.292,-18.81,M4,HYG
1621968,390-1618-1,4.43371109919406E+018,80592,80837,148816,NULL,NULL,NULL,NULL,Her,NULL,16.50790523,4.17822256,T,42.6473,-16.196,-39.33,3.107,G_R3,7.27,4.121,0.545,HIP,-47.617,G_R3,-435.529,-1393.18,G_R3,-71.148,58.464,-284.377,F8V,HYG
1622382,5056-742-1,4.35734740530455E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Oph,NULL,16.51194691,-3.98937422,T,27.2227,-10.314,-25.122,-1.894,G_R3,9.774,7.599,1.572,T,-17.251,G_R3,-154.528,-20.89,G_R3,-11.84,23.667,-1.489,NULL,N
1622452,6807-959-1,6.04426356821854E+018,80623,80870,NULL,NULL,NULL,NULL,NULL,Sco,NULL,16.51265152,-28.33660125,T,44.9418,-15.017,-36.595,-21.332,G_R3,10.1,6.837,1.045,HIP,-26.216,G_R3,-167.218,-180.175,G_R3,-17.282,51.727,-21.342,NULL,N
1622477,6807-600-1,6.04426356821854E+018,80624,80868,148671,NULL,NULL,NULL,NULL,Sco,NULL,16.51288594,-28.33684646,T,44.8845,-14.995,-36.55,-21.305,G_R3,10.19,6.93,1.025,HIP,-26.817,G_R3,-170.402,-182.456,G_R3,-17.59,52.647,-21.441,K4 V + K (V),T
1622568,2052-916-1,1.30473121678946E+018,80631,80876,NULL,NULL,NULL,NULL,NULL,Her,NULL,16.51380178,27.31433589,T,43.6626,-14.7163,-35.8944,20.0342,G_R3,12.07,8.869,1.43,HIP,NULL,N,-212.122,-470.831,G_R3,-57.587,-24.721,-86.587,M:,HYG
1622942,6207-635-1,4.32352378193521E+018,80643,80889,NULL,NULL,NULL,NULL,NULL,Oph,NULL,16.51755656,-18.62057716,T,47.3586,-16.9844,-41.5423,-15.1218,G_R3,10.74,7.363,1.165,HIP,NULL,N,52.972,-78.006,G_R3,13.124,0.675,-16.596,K 5 V,T
1623222,960-517-1,4.44044873465265E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Her,NULL,16.52051089,8.82066073,T,37.9581,-14.168,-34.731,5.821,G_R3,9.033,6.136,1.04,T,-29.932,G_R3,-45.157,-1.861,G_R3,3.629,30.408,-4.921,K0,T
1623313,4575-1336-1,1.70945670532954E+018,80656,80902,150706,NULL,Gl 632,NULL,NULL,UMi,NULL,16.52155097,79.78977135,T,28.1828,-1.886,-4.626,27.736,G_R3,7.01,4.76,0.607,HIP,-17.266,G_R3,94.947,-86.853,G_R3,8.591,-12.529,-19.049,G0,HYG
1623344,NULL,1.33296688154932E+018,119090,NULL,NULL,NULL,GJ 3959,NULL,NULL,Her,NULL,16.521808,40.863954,GJ,11.2583832736451,-3.213,-7.885,7.366,G_R3,14.79,14.533,1.72,GJ,-21.7509,OTHER,-143.434,306.268,G_R3,3.155,28.026,-1.869,NULL,NULL
1623696,7854-2048-1,6.01772414067877E+018,80679,80925,148704,NULL,Gl 629,NULL,NULL,Sco,NULL,16.52500704,-39.01225241,T,22.5522,-6.5999,-16.233,-14.1964,G_R3,7.24,5.474,0.858,HIP,-50.6,HYG,-429.581,-330.311,G_R3,-19.364,74.311,4.413,K0V,HYG
1623829,NULL,4.46705736271944E+018,119089,NULL,NULL,NULL,GJ 1202,NULL,NULL,Her,NULL,16.526351,17.563151,GJ,16.8176329517973,-6.034,-14.855,5.075,G_R3,12.78,11.651,1.57,GJ,7,OTHER,-324.952,-810.649,G_R3,-33.852,-14.503,-59.503,NULL,NULL
1623885,968-1329-1,4.46028866605935E+018,80690,80936,149028,NULL,NULL,NULL,NULL,Her,NULL,16.5269651,12.42154987,T,47.9971,-17.632,-43.431,10.324,G_R3,8.52,5.114,0.76,HIP,-32.479,G_R3,-85.064,55.347,G_R3,-4.983,39.179,5.312,G,T
1624308,9278-1771-1,5.80863104520465E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TrA,NULL,16.53110543,-69.88619889,T,48.3088,-6.232,-15.399,-45.363,G_R3,12.069,8.649,2.163,T,4.413,G_R3,-82.324,-90.851,G_R3,-10.716,23.776,-11.298,NULL,N
1624940,964-10-1,4.45873673975793E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Her,NULL,16.53734733,10.6752825,T,43.9536,-16.138,-40.065,8.142,G_R3,11.581,8.366,1.452,T,-5.769,G_R3,82.835,-153.954,G_R3,15.907,-6.702,-32.591,NULL,N
1625066,3063-304-1,1.33266162533689E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Her,NULL,16.53860519,39.73829637,T,39.5694,-11.36,-28.228,25.296,G_R3,10.921,7.934,1.221,T,-8.466,G_R3,25.072,104.621,G_R3,11.477,15.922,9.679,NULL,N
1625641,6216-529-1,4.32530609028383E+018,80764,81010,149013,NULL,NULL,NULL,NULL,Oph,NULL,16.54392484,-15.98752492,T,42.4072,-15.1667,-37.8411,-11.6799,G_R3,7.02,3.883,0.543,HIP,NULL,N,-40.575,-132.527,G_R3,-4.841,9.846,-25.611,F8 V,T
1625860,968-1448-1,4.4595486260162E+018,80772,81018,NULL,NULL,GJ 1203,NULL,NULL,Her,NULL,16.54601356,12.61310688,T,18.5118,-6.7125,-16.772,4.0423,G_R3,12.13,10.793,1.47,HIP,NULL,N,-764.876,-136.105,G_R3,-63.286,22.516,-11.656,K:,HYG
1626049,386-1338-1,4.43338007747465E+018,80777,81023,149162,NULL,GJ 9566,NULL,NULL,Oph,NULL,16.54767447,3.24603488,T,45.255,-16.7678,-41.9551,2.5625,G_R3,8.82,5.542,0.868,HIP,-58,HYG,-373.829,-183.101,G_R3,-53.805,81.469,-42.502,K0 V,T
1626067,2587-1547-1,1.32771925614685E+018,NULL,NULL,149361,NULL,NULL,NULL,NULL,Her,NULL,16.54792221,35.07536465,T,34.4791,-10.47,-26.203,19.814,G_R3,8.327,5.639,0.846,T,0.936,G_R3,87.523,-62.437,G_R3,10.824,-11.465,-7.814,K0,T
1626072,NULL,4.44657404091865E+018,119091,NULL,NULL,NULL,GJ 3960,NULL,NULL,Her,NULL,16.547945,9.839464,GJ,15.4083204930663,-5.633,-14.098,2.633,G_R3,13.05,12.111,1.66,GJ,-17.841,OTHER,228.764,155.497,G_R3,22.759,11.926,8.142,NULL,NULL
1626213,5635-913-1,4.33105564274269E+018,80784,81030,NULL,NULL,NULL,NULL,NULL,Oph,NULL,16.54941145,-12.59172681,T,31.7078,-11.471,-28.74,-6.912,G_R3,10.6,8.094,1.344,HIP,-77.897,G_R3,-311.996,-223.853,G_R3,-12.654,94.804,-15.856,M0,HYG
1626431,9045-991-1,5.82833865727537E+018,80795,81041,148587,NULL,NULL,NULL,NULL,TrA,NULL,16.55155437,-63.84224928,T,42.9841,-7.015,-17.603,-38.582,G_R3,7.37,4.203,0.573,HIP,42.416,G_R3,-449.255,-187.654,G_R3,-79.256,48.4,-54.928,G1 V,T
1627015,9450-2282-1,5.77583584315661E+018,80819,81065,147675,6102,Gl 626.1,Gam,NULL,Aps,NULL,16.55752293,-78.897149,T,46.9411,-3.333,-8.403,-46.063,G_R3,3.86,0.502,0.923,HIP,5.4,HYG,-125.575,-78.212,G_R3,-20.061,25.212,-8.65,G8/K0 III,T
1627437,5631-1007-1,4.33843374372313E+018,80838,81084,NULL,NULL,NULL,NULL,NULL,Oph,NULL,16.56155809,-9.55331195,T,31.0888,-11.274,-28.509,-5.16,G_R3,11.3,8.837,1.439,HIP,-14.793,G_R3,-64.886,-177.913,G_R3,-1.928,21.129,-23.401,NULL,N
1628316,4567-777-1,1.7033797045629E+018,80893,81139,NULL,NULL,Gl 632.2A,NULL,NULL,UMi,NULL,16.57027252,75.98212291,T,33.4825,-2.965,-7.549,32.485,G_R3,9.92,7.296,1.12,HIP,-9.301,G_R3,106.891,143.283,G_R3,24.683,16.431,-3.515,K5,HYG
1628344,3878-383-1,1.42685586307164E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dra,NULL,16.57054433,54.39316889,T,30.1136,-6.409,-16.319,24.483,G_R3,11.842,9.448,1.527,T,3.636,G_R3,-244.506,538.449,G_R3,-10.417,68.958,47.708,NULL,N
1628560,NULL,1.43117694376869E+018,119097,NULL,NULL,NULL,Gl 630.1A,NULL,NULL,Dra,NULL,16.572877,57.160243,GJ,14.8615792508575,-2.942,-7.499,12.481,G_R3,12.9,12.04,1.6,GJ,-118.24,OTHER,-1113.797,1180.977,G_R3,-24.137,153.419,-54.225,NULL,NULL
1629088,386-1155-1,4.43265577419047E+018,80919,81165,NULL,NULL,GJ 3962,NULL,NULL,Oph,NULL,16.57798722,3.29897074,T,34.3497,-12.474,-31.944,1.977,G_R3,11.53,8.85,1.463,HIP,-16.988,G_R3,201.499,-117.241,G_R3,36.333,2.84,-20.037,M0,HYG
1629138,5056-892-1,4.3543579019086E+018,80924,81170,149414,NULL,Gl 629.2A,NULL,NULL,Oph,NULL,16.5784311,-4.22905879,T,46.125,-16.7265,-42.8487,-3.4011,G_R3,9.6,6.28,0.736,HIP,-171.6,HYG,-132.263,-702.203,G_R3,39.407,180.481,-140.467,G8 V,T
1629261,NULL,5.93061969572213E+018,119092,NULL,NULL,NULL,GJ 3961,NULL,NULL,Nor,NULL,16.579592,-53.592898,GJ,16.7035815819628,-3.602,-9.236,-13.443,G_R3,12,10.886,NULL,GJ,-55.21,G_R2,-174.811,-652.537,G_R3,14.12,74.301,13.767,NULL,NULL
1629579,3878-1735-1,1.4269049932021E+018,80940,81186,149929,NULL,NULL,NULL,NULL,Dra,NULL,16.58273751,54.50951697,T,39.0873,-8.228,-21.149,31.825,G_R3,9.36,6.4,0.926,HIP,1.027,G_R3,80.772,182.496,G_R3,23.715,19.677,20.468,K0,HYG
1629659,NULL,1.40534364319693E+018,119096,NULL,NULL,NULL,GJ 3965,NULL,NULL,Her,NULL,16.583505,43.293404,GJ,14.4946022101369,-3.823,-9.833,9.939,G_R3,14.82,14.014,0.42,GJ,NULL,OTHER,226.112,-301.846,G_R3,9.326,-18.886,-15.096,NULL,NULL
1629909,2584-1631-1,1.32507537306236E+018,80954,81201,NULL,NULL,Gl 630,NULL,NULL,Her,NULL,16.5856398,33.3017011,T,40.5193,-12.255,-31.57,22.247,G_R3,11.04,8.002,1.367,HIP,-21.966,G_R3,-242.591,-81.987,G_R3,-39.924,25.917,-25.222,M0,HYG
1630377,NULL,6.04472147653442E+018,119093,NULL,NULL,NULL,GJ 3963,NULL,NULL,Sco,NULL,16.59014,-27.305035,GJ,19.6748920832169,-6.307,-16.305,-9.025,G_R3,14.2,12.73,NULL,GJ,NULL,OTHER,-5.798,-894.853,G_R3,13.308,35.903,-74.162,NULL,NULL
1630474,NULL,1.3275426470923E+018,119099,NULL,NULL,NULL,GJ 3966,NULL,NULL,Her,NULL,16.590942,35.015612,GJ,17.243668555998,-5.092,-13.172,9.894,G_R3,12.95,11.767,NULL,GJ,3.08,OTHER,139.439,-143.591,G_R3,7.293,-12.745,-7.846,NULL,NULL
1630543,6220-32-1,4.13145968204759E+018,80991,81237,149435,NULL,NULL,NULL,NULL,Oph,NULL,16.59157603,-18.67235324,T,40.7301,-13.907,-35.993,-13.04,G_R3,8.74,5.69,0.749,HIP,-5.792,G_R3,-85.967,17.743,G_R3,-13.901,10.078,5.1,K0 V,T
1630908,NULL,6.03147583568003E+018,119095,NULL,NULL,NULL,GJ 3964,NULL,NULL,Sco,NULL,16.595204,-30.856818,GJ,19.4098625393535,-5.991,-15.548,-9.955,G_R3,12.68,11.24,1.54,GJ,NULL,OTHER,-802.553,-842.813,G_R3,-54.606,63.665,-66.572,NULL,NULL
1631127,8712-1223-1,5.93056859840653E+018,81016,81262,149192,NULL,NULL,NULL,NULL,Ara,NULL,16.59732039,-53.75708183,T,22.9685,-4.875,-12.674,-18.525,G_R3,8.78,6.974,1.096,HIP,-5.116,G_R3,-126.532,-238.645,G_R3,-4.249,27.329,-11.236,K4 V,T
1631492,NULL,4.44620756424134E+018,119100,NULL,NULL,NULL,GJ 1204,NULL,NULL,Her,NULL,16.601428,8.810562,GJ,15.1159468704699,-5.348,-13.947,2.315,G_R3,13.8,12.903,1.65,GJ,-44.56,OTHER,-518.324,-158.665,G_R3,-19.538,52.787,-18.06,NULL,NULL
1631627,3882-717-1,1.43120226689581E+018,81042,81288,150172,NULL,NULL,NULL,NULL,Dra,NULL,16.60274112,57.3229088,T,31.5089,-6.085,-15.886,26.522,G_R3,8.99,6.498,0.825,HIP,-56.04,G_R3,276.53,-214.024,G_R3,39.769,-11.648,-64.43,K0,HYG
1631749,6216-914-1,4.32688742852253E+018,81047,81294,NULL,NULL,NULL,NULL,NULL,Oph,NULL,16.60391189,-15.16998555,T,45.7551,-15.784,-41.244,-11.973,G_R3,10.35,7.048,0.949,HIP,-87.287,G_R3,-572.342,-174.58,G_R3,-82.289,132.305,-13.705,NULL,N
1631856,NULL,5.94050815351196E+018,119094,NULL,NULL,NULL,Gl 629.3,NULL,NULL,Ara,NULL,16.605079,-49.298494,GJ,27.4106276485519,-6.384,-16.696,-20.78,G_R3,12.38,10.19,1.48,GJ,NULL,OTHER,-46.812,-580.103,G_R3,14.727,55.549,-49.155,NULL,NULL
1631948,5052-996-1,4.35803133589851E+018,81054,81300,149661,6171,Gl 631,NULL,12,Oph,NULL,16.60595818,-2.32458466,T,9.8939,-3.528,-9.235,-0.401,G_R3,5.77,5.793,0.827,HIP,-13.106,G_R3,456.058,-309.224,G_R3,24.865,5.148,-13.96,K1 V,T
1632078,2582-2320-1,1.31221078207678E+018,81066,81312,149890,NULL,NULL,NULL,NULL,Her,NULL,16.60722256,30.94168047,T,38.4572,-11.762,-30.816,19.773,G_R3,7.1,4.175,0.555,HIP,-4.948,G_R3,-2.537,-465.493,G_R3,-14.478,-36.634,-75.329,F8V,T
1632294,969-409-1,4.45955817372424E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Her,NULL,16.60927073,12.23407838,T,45.0758,-15.687,-41.164,9.552,G_R3,11.524,8.254,1.57,T,NULL,N,83.539,-165.049,G_R3,14.019,-13.34,-34.467,NULL,N
1632744,2582-3067-1,1.31258928895396E+018,81102,81348,149957,NULL,Gl 632.1,NULL,NULL,Her,NULL,16.61363028,31.09680057,T,26.7397,-8.129,-21.405,13.811,G_R3,9.49,7.354,1.2,HIP,-10.66,G_R3,340.894,-447.815,G_R3,33.228,-34.216,-54.113,K5,HYG
1632795,9046-483-1,5.81578178780479E+018,81106,81353,149079,NULL,NULL,NULL,NULL,TrA,NULL,16.61427905,-65.58672911,T,48.8763,-7.169,-18.887,-44.506,G_R3,7.68,4.235,0.576,HIP,28.574,G_R3,-145.544,58.959,G_R3,-40.133,-10.704,-20.373,F8 V,T
1633123,7854-1307-1,6.01758319704454E+018,NULL,NULL,321796,NULL,NULL,NULL,NULL,Sco,NULL,16.61772168,-39.03534468,T,49.7358,-13.677,-36.131,-31.324,G_R3,10.667,7.184,1.232,T,-28.37,G_R3,-36.428,-102.521,G_R3,5.159,37.888,-0.908,NULL,N
1633165,8720-750-1,5.92848592156586E+018,81124,81371,149317,NULL,NULL,NULL,NULL,Ara,NULL,16.6181509,-56.55629634,T,41.6095,-8.1162,-21.4475,-34.7198,G_R3,9.24,6.144,0.817,HIP,NULL,N,-108.731,-177.831,G_R3,-9.7,34.965,-19.331,K0 V,T
1633247,382-427-1,4.38337421992375E+018,81128,81375,149806,NULL,NULL,NULL,NULL,Oph,NULL,16.6190079,0.25433823,T,20.3237,-7.189,-19.01,0.09,G_R3,7.09,5.55,0.828,HIP,10.347,G_R3,93.385,78.717,G_R3,4.767,-12.829,7.63,K0 V,T
1633288,2582-2825-1,1.31259179721497E+018,81131,81378,NULL,NULL,NULL,NULL,NULL,Her,NULL,16.61941877,31.21638089,T,42.6504,-12.898,-34.119,22.105,G_R3,9.6,6.45,1.058,HIP,-33.387,G_R3,-198.68,-55.209,G_R3,-29.523,35.501,-26.85,K5,HYG
1633475,7349-2113-1,6.0242914892705E+018,81138,81385,149621,NULL,NULL,NULL,NULL,Sco,NULL,16.6211933,-33.1475803,T,25.5881,-7.5668,-20.0437,-13.9913,G_R3,9.18,7.14,1.363,HIP,NULL,N,132.534,-40.665,G_R3,15.993,-3.155,-4.13,K4 V,T
1633525,9522-3485-1,5.76859239799035E+018,81143,81390,147043,NULL,NULL,NULL,NULL,Oct,NULL,16.62164696,-83.54706462,T,42.458,-1.6849,-4.4648,-42.189,G_R3,8.31,5.17,0.835,HIP,NULL,N,68.779,81.672,G_R3,7.185,-20.17,1.847,K0 V,T
1633629,6224-393-1,4.13097709952287E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Oph,NULL,16.6225967,-20.06128043,T,42.4125,-14.057,-37.277,-14.549,G_R3,11.7,8.563,2.441,T,2.703,G_R3,-80.196,-97.651,G_R3,-13.606,9.615,-19.369,NULL,N
1633924,5057-1104-1,4.35389338830911E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Oph,NULL,16.62565592,-5.5031788,T,43.0363,-15.083,-40.095,-4.127,G_R3,10.742,7.573,1.72,T,-22.028,G_R3,-95.658,16.471,G_R3,-10.659,27.092,5.457,NULL,N
1633957,8712-1469-1,5.93057918558596E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ara,NULL,16.62608106,-53.69838222,T,18.787,-3.915,-10.411,-15.141,G_R3,11.503,10.134,2.187,T,25.415,G_R3,-313.123,-166.585,G_R3,-27.19,6.923,-29.266,NULL,N
1634020,7858-1813-1,5.96886974669301E+018,81159,81407,149606,NULL,NULL,NULL,NULL,Sco,NULL,16.62669823,-40.88807181,T,35.3155,-9.393,-24.991,-23.117,G_R3,8.95,6.21,0.965,HIP,-2.71,G_R3,-377.951,-384.226,G_R3,-43.693,63.593,-46.855,K3 V,T
1634269,383-1383-1,4.38335504718989E+018,81172,81421,149933,NULL,NULL,NULL,NULL,Oph,NULL,16.62940212,0.04016953,T,40.0318,-14.058,-37.482,0.028,G_R3,8.05,5.038,0.763,HIP,-38.575,G_R3,-200.114,-225.692,G_R3,-22.021,49.426,-42.857,K0 V,T
1634443,2057-503-1,1.31090875415099E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Her,NULL,16.63106589,28.53223007,T,35.1776,-10.84,-28.942,16.803,G_R3,11.695,8.964,1.355,T,-30.316,G_R3,74.594,13.429,G_R3,21.366,21.58,-12.513,NULL,N
1634448,5640-423-1,4.32708544369682E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Oph,NULL,16.63110815,-14.33024222,T,33.9808,-11.548,-30.832,-8.411,G_R3,10.815,8.159,2.15,T,44.999,G_R3,-69.301,-224.258,G_R3,-22.61,-28.54,-46.138,NULL,N
1635151,3502-2208-1,1.41067019291735E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Her,NULL,16.63783789,48.8913925,T,48.6186,-11.159,-29.955,36.632,G_R3,12.103,8.669,0.953,T,-19.25,G_R3,-89.416,69.542,G_R3,-10.677,30.371,-3.966,NULL,N
1635245,5057-270-1,4.35402320369818E+018,81217,81465,NULL,NULL,NULL,NULL,NULL,Oph,NULL,16.63878571,-5.02083613,T,40.4255,-14.049,-37.74,-3.538,G_R3,10.38,7.347,1.19,HIP,-26.171,G_R3,-18.267,-98.662,G_R3,6.392,27.204,-16.544,K 5 V,T
1635357,8720-1710-1,5.92858776383327E+018,81221,81469,149498,NULL,NULL,NULL,NULL,Ara,NULL,16.63986807,-56.25860143,T,43.0883,-8.343,-22.432,-35.83,G_R3,9.45,6.278,0.88,HIP,2.043,G_R3,223.971,-4.181,G_R3,42.73,-16.346,-2.173,K0 V,T
1635554,8720-1374-1,5.92729965158976E+018,81230,81478,149499,NULL,NULL,NULL,NULL,Ara,NULL,16.64197046,-57.46981443,T,35.8024,-6.7015,-18.0481,-30.1854,G_R3,8.61,5.84,0.7,HIP,NULL,N,113.027,11.325,G_R3,17.419,-8.197,1.034,K0 V,T
1635996,6808-983-1,6.03169436362246E+018,81250,81498,149894,NULL,NULL,NULL,NULL,Sco,NULL,16.64632237,-29.89251373,T,49.155,-14.788,-39.967,-24.498,G_R3,8.21,4.752,0.585,HIP,-26.764,G_R3,117.401,-86.408,G_R3,37.191,21.679,-4.117,G1 V,T
1636500,8724-1358-1,5.92723697942212E+018,81272,81520,149612,NULL,NULL,NULL,NULL,Ara,NULL,16.65115085,-58.25820001,T,23.1096,-4.205,-11.408,-19.653,G_R3,7.01,5.191,0.616,HIP,-9.122,G_R3,-226.721,-285.024,G_R3,-12.462,38.008,-8.669,G3 V,T
1636761,3879-1722-1,1.42570910250842E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dra,NULL,16.6538225,52.62762358,T,43.438,-9.101,-24.746,34.52,G_R3,10.206,7.017,1.258,T,-8.02,G_R3,-124.193,162.01,G_R3,-13.17,38.279,13.876,NULL,N
1636975,8712-380-1,5.93099947390274E+018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ara,NULL,16.65567964,-53.00823315,T,35.8576,-7.438,-20.253,-28.64,G_R3,10.635,7.862,1.416,T,-8.393,G_R3,34.577,27.566,G_R3,5.968,-0.798,9.523,NULL,N
1637271,3505-647-1,1.41309946077961E+018,81314,81563,NULL,NULL,NULL,NULL,NULL,Her,NULL,16.658378,50.567621,HIP_X,20.676,-4.518,-12.331,15.97,G_R3,11.88,10.303,1.77,HIP,-1.276,G_R3,320.646,-402.208,G_R3,19.311,-38.642,-26.025,K:,HYG
1637532,5632-20-1,4.33828987949816E+018,81331,81580,150177,6189,NULL,NULL,NULL,Oph,NULL,16.6608692,-9.55458821,T,43.3372,-14.678,-40.137,-7.193,G_R3,6.33,3.146,0.492,HIP,-18.271,G_R3,11.62,-146.076,G_R3,10.141,20.78,-26.561,F6 V,T
1637753,8337-37-1,5.93115653227449E+018,81343,81592,149813,NULL,NULL,NULL,NULL,Ara,NULL,16.66304391,-51.99422032,T,31.4106,-6.632,-18.168,-24.75,G_R3,7.61,5.125,0.7,HIP,-1.602,G_R3,109.405,-43.429,G_R3,17.388,0.127,-2.72,K0/2 III + A/F,T
1637772,8337-588-1,5.93115653227447E+018,81345,81594,NULL,NULL,NULL,NULL,NULL,Ara,NULL,16.66323103,-51.99989904,T,31.3851,-6.625,-18.151,-24.732,G_R3,9.06,6.576,0.982,HIP,-2.39,G_R3,106.226,-49.705,G_R3,17.349,1.438,-2.67,NULL,N
1637835,391-17-1,4.43558150591206E+018,81349,81598,150281,NULL,GJ 9572,NULL,NULL,Her,NULL,16.66388507,5.5072092,T,36.125,-12.323,-33.781,3.467,G_R3,8.62,5.831,0.876,HIP,51.389,G_R3,102.983,-304.614,G_R3,-2.678,-58.801,-46.992,K0,HYG
1638025,3063-1302-1,1.32844431534622E+018,81356,81605,150510,NULL,NULL,NULL,NULL,Her,NULL,16.6657573,37.51771719,T,45.2549,-12.285,-33.727,27.561,G_R3,8.61,5.332,0.714,HIP,-31.833,G_R3,33.659,29.353,G_R3,16.739,24.856,-14.392,G5,T
1638233,NULL,4.38379051821617E+018,119103,NULL,NULL,NULL,GJ 3967,NULL,NULL,Oph,NULL,16.66813,0.704918,GJ,11.2748596561844,-3.852,-10.596,0.139,G_R3,13.69,13.429,1.7,GJ,4.68,OTHER,175.796,-158.006,G_R3,7.196,-7.706,-8.387,NULL,NULL
1638666,NULL,1.64848486855899E+018,119108,NULL,NULL,NULL,GJ 3971,NULL,NULL,Dra,NULL,16.672695,67.602032,GJ,14.3224000905176,-1.859,-5.131,13.242,G_R3,15.65,14.87,1.95,GJ,-16.27,OTHER,-273.27,365.31,G_R3,-7.525,33.708,-5.592,NULL,NULL
1639013,3502-1417-1,1.41068019160118E+018,81384,81633,150748,NULL,NULL,NULL,NULL,Her,NULL,16.67641304,49.16645337,T,32.3256,-7.178,-19.88,24.458,G_R3,9,6.452,0.982,HIP,-12.469,G_R3,2.801,-16.538,G_R3,2.522,5.719,-11.092,K2,T
1639382,NULL,5.94277730103403E+018,119102,NULL,NULL,NULL,Gl 633,NULL,NULL,Ara,NULL,16.680091,-46.00725,GJ,16.9588967220149,-3.99,-11.085,-12.203,G_R3,12.68,11.533,1.61,GJ,NULL,OTHER,354.508,-399.538,G_R3,34.642,12.089,-22.31,NULL,NULL
1639395,2588-1459-1,1.32807879645881E+018,81405,81655,NULL,NULL,GJ 3968,NULL,NULL,Her,NULL,16.68027651,36.31626548,T,21.4745,-5.8603,-16.2804,12.7184,G_R3,11.45,9.79,NULL,HIP,NULL,N,-118.824,176.527,G_R3,-7.777,14.11,14.48,NULL,N
1639442,9038-895-1,5.8307043939791E+018,81408,81657,149837,6177,NULL,NULL,NULL,Ara,NULL,16.68068796,-60.44645795,T,31.8768,-5.323,-14.794,-27.729,G_R3,6.17,3.653,0.488,HIP,3.714,G_R3,59.084,-73.274,G_R3,11.042,4.317,-8.692,F6 V,T
1639616,1532-975-1,4.56439747072354E+018,81414,81662,150554,NULL,NULL,NULL,NULL,Her,NULL,16.68234444,21.94815757,T,47.4325,-14.8768,-41.4025,17.7285,G_R3,7.67,4.29,0.591,HIP,NULL,N,-93.549,8.851,G_R3,-19.544,7.813,1.846,F8,T
1639640,NULL,1.42590973331562E+018,119107,NULL,NULL,NULL,GJ 1205,NULL,NULL,Dra,NULL,16.68265,53.685224,GJ,20.1409463425048,-4.033,-11.225,16.229,G_R3,15.06,13.54,0.33,GJ,NULL,OTHER,-119.425,-190.438,G_R3,-15.684,-9.933,-10.768,NULL,NULL
1639931,5053-352-1,4.35495064175525E+018,81432,81681,150433,NULL,Gl 634.1,NULL,NULL,Oph,NULL,16.6856153,-2.85727809,T,30.3757,-10.235,-28.559,-1.514,G_R3,7.21,4.797,0.631,HIP,-40.217,G_R3,-26.659,-444.74,G_R3,11.014,42.113,-61.956,G5 V,T
1640223,2582-3158-1,NULL,81444,81693,150680,6212,Gl 635A,Zet,40,Her,NULL,16.688113,31.602726,HIP_X,10.7158,-3.073,-8.593,5.615,HIP,2.81,2.66,0.65,HIP,-70.4,HYG,-462.58,345.05,HYG,1.158,73.019,-21.963,F9IV,HYG
1640532,NULL,5.94355012420836E+018,119104,NULL,NULL,NULL,Gl 634,NULL,NULL,Sco,NULL,16.691261,-43.987445,GJ,15.7589759187089,-3.809,-10.678,-10.943,G_R3,11.57,10.582,1.55,GJ,45.19,G_R2,-376.4,-485.138,G_R3,-28.952,2.53,-57.46,NULL,NULL
1640766,2053-1366-1,1.3015187186916E+018,81479,81729,150682,6213,NULL,NULL,39,Her,NULL,16.69352767,26.91688105,T,43.1417,-12.902,-36.24,19.53,G_R3,5.92,2.746,0.402,HIP,-12,HYG,1.208,-44.761,G_R3,2.432,6.093,-13.595,F 2 III,T
1640775,969-1080-1,4.44728264609778E+018,81480,81730,NULL,NULL,NULL,NULL,NULL,Her,NULL,16.69365874,11.65701589,T,36.9394,-12.133,-34.082,7.464,G_R3,11.15,8.313,1.374,HIP,22.468,G_R3,32.81,-384.717,G_R3,-6.532,-35.48,-61.439,M2,HYG
